area,year,access_to_electricity,agricultural_land,arable_land,birth_rate,co2_emissions_tons_per_capita,compulsory_education,employers_of_total_population,forest_land,gdp_per_capita,internet_usage,life_expectancy_at_birth,mobile_cellular_subscriptions,open_defecation,basic_sanitation,population_density,population_male,population_total,overweight,women_in_national_parliaments,female_to_male_labor_force,renewable_energie_consumption
East Asia & Pacific,2002,93.1168108114652,50.7725315558267,8.9350636736166,14.9044023556935,3.40922573364815,9,2.18303774021437,26.2104404326418,5603.62344406697,9.03018298411244,71.7747648581386,20.1777714689778,6.71584968318289,63.1363135564714,85.2937642578434,50.7020978804612,2083186086,5.38921689987183,17.2167587228883,79.2326720695439,20.9165982167807
East Asia & Pacific,2003,93.326938668255,49.9590843766036,9.00735390280721,14.5664147358713,3.7175930823515,9,2.16982297662598,26.2794804394476,5797.32668183444,10.5786362918198,72.0675282474941,24.5600055013469,6.38699549077659,64.6559948369708,85.9675293540626,50.7063776286895,2099602481,5.44096040725708,16.0696008188332,79.0893318425755,19.5903367648732
East Asia & Pacific,2004,94.1703932891522,48.2815313195865,9.2156903712539,14.4050578193685,4.08430407646288,9,2.20697673403694,26.3481326757897,6051.99892195577,12.6281762173798,72.3611445681635,29.3985604990415,6.06205693836595,66.1511607316357,86.6170951014321,50.7124837758063,2115458625,5.49977684020996,16.6253425551351,78.7174800488586,17.7110447211952
East Asia & Pacific,2005,93.8433849489759,48.8778572231326,9.18247566715681,14.3964507648177,4.41376194758394,9,2.20319217118809,26.4167134232402,6311.83754273198,14.6865023197775,72.6246207487179,33.8350475773354,5.74165877907596,67.6220981193588,87.2595563798907,50.720045328957,2131146847,5.58380126953125,16.9089021541656,78.5490614266147,16.5971597629933
East Asia & Pacific,2006,94.8045965823532,48.893658900633604,9.06240886513219,14.1825416036265,4.69011227424929,9,2.20733568452986,26.4851033065764,6613.36310706821,16.6375335685497,72.9216443010547,39.2167404888752,5.42391112896153,69.0671991212808,87.8976595414562,50.7288916567973,2146744105,5.68031358718872,17.2857917570499,78.2807917045199,16.0757109209199
East Asia & Pacific,2007,94.8706283739576,48.5618053058792,9.04716394449793,14.173913922904,4.97609168786038,9,2.20995356228583,26.5535513909662,6992.96506237039,20.7904574744464,73.2009338754334,47.7391779927074,5.10917164756571,70.5227467374995,88.5131924888392,50.7386760848663,2161785511,5.7996621131897,17.7502307793749,78.3797054603945,15.0398916643958
East Asia & Pacific,2008,95.2985440446029,48.2923560474386,9.14146507200151,14.1369565484921,5.03238006920182,9,2.25461220352395,26.622245679918,7189.19084282668,25.2855108798676,73.469895503291,56.7687104832466,4.79717128215147,71.9570858328981,89.1415126659678,50.7478735081961,2177119138,5.93566942214966,17.9584866001051,78.2146593970064,14.7516443446755
East Asia & Pacific,2009,95.1435447020567,48.2215782482815,9.34158198731077,14.0576318347699,5.22176728290531,9,2.33638874072987,26.6907267575481,7239.24812102241,29.5506961195955,73.7591251644885,64.5919850805949,4.48956074551894,73.3652085828086,89.7530139326314,50.7545607438738,2192059400,6.08100891113281,18.3339871845168,78.0509756387091,14.454285073537
East Asia & Pacific,2010,95.5415554189824,47.9294059892211,9.2541472765635,13.866517063811,5.62933501746916,9,2.28413507629858,26.7591617388168,7698.98150755573,34.2705539668784,74.0129991679213,73.3646458225833,4.18665014161888,74.7500123273903,90.3596479898673,50.7571729344424,2206884622,6.24063730239868,17.7694235588972,77.8480477956239,13.7294467697963
East Asia & Pacific,2011,96.1281372644902,48.7832859385636,9.47990538324351,13.8356564670073,6.03584204348505,9,2.29309185968268,26.8105562390038,8000.27054305929,37.4023237117011,74.2659488199005,82.8808508812339,3.88945789542241,76.1005954858969,90.9650550279624,50.7554776772709,2221672723,6.40001201629639,17.6986775429489,77.7776643632624,13.073701502368
East Asia & Pacific,2012,96.3702948522494,48.4525493463994,9.49023069882596,13.8939679164393,6.15012838697755,9,2.32592034558711,26.8619949256355,8319.24716303866,40.743754029271,74.5621290937999,91.2248829669349,3.597322534758,77.4265333648054,91.5852249618795,50.7497236276257,2236817711,6.55063009262085,17.8567039449428,77.7055217045714,13.3759404565449
East Asia & Pacific,2013,96.5716775542827,47.8649036897836,9.47503877473337,13.7597731787257,6.29887051903295,9,2.34156587148503,26.9133615126377,8657.0729158762,44.123035166719,74.8482167217353,97.8511173247954,3.3024642126525,78.7875355961137,92.208496316069,50.7410740875673,2252044491,6.70807695388794,18.8274254875506,77.6141967884838,13.3431346084015
East Asia & Pacific,2014,96.7205397194261,47.9619714892502,9.50818959697302,13.8595281525596,6.24267957785307,9,2.36240199233497,26.9647736802476,8958.43079382086,46.838477159998,75.1251890144074,102.941783057179,3.01835254100535,80.1300431292593,92.8407154325594,50.7309899066133,2267485985,6.87354707717896,18.5955127392572,77.6129797396764,13.7534420504955
East Asia & Pacific,2015,97.1191747697938,46.952662878161,9.51258922144561,13.6014101066143,6.19247158019,9,2.42017645256061,27.0120825419909,9271.69569511392,49.0084270896419,75.3925946649761,103.630157293388,2.73627473380932,81.4520202411782,93.4561482243549,50.7205966462695,2282863725,6.99851703643799,19.2873741285825,77.5892514395549,13.857602677083
East Asia & Pacific,2016,97.2344043517175,46.6882279366611,9.49494025830063,14.0203021259636,6.16507541510155,9,2.45108070023132,27.0494117449044,9585.70685137467,53.1874208856639,75.6355832468002,109.770547614535,2.45655011784329,82.7535956729094,93.8055464253152,50.710381346949,2298500738,7.12991380691528,19.4261880687563,77.5555522362284,NA
East Asia & Pacific,2017,97.8453982622256,47.9644411492919,9.56557848349862,13.5853206553412,6.23725325340775,9,2.44966048732864,27.0490449379267,9974.79403158041,54.925228895795,75.8660330833352,115.91605932799,2.2428479768586,84.0258410257711,94.4437365001323,50.6999107471082,2314112848,7.31960964202881,19.810606060606,77.4695912049155,NA
East Asia & Pacific,2018,97.9478049269333,47.4244026887183,9.57170513211961,12.5847188789318,6.36117965117565,9,2.5099067349743,27.0797795231696,10329.4426946339,NA,76.0688639164031,122.176620096907,NA,NA,95.0188849033611,50.6886468230246,2328193462,7.50827598571777,20.2357071213641,77.5339386546094,NA
East Asia & Pacific,2019,98.1282095178646,NA,NA,12.210761265917,NA,9,2.42900084903454,NA,10645.2080998824,NA,76.2624339141968,128.97159553333,NA,NA,NA,50.6763543078121,2340673749,7.68533945083618,20.5038149448952,77.5041036755145,NA
East Asia & Pacific,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6632197125779,2352037717,7.84237384796143,21.3300492610837,NA,NA
Europe & Central Asia,1960,NA,NA,NA,22.0990670564435,7.25335601301894,NA,NA,NA,NA,NA,67.0265418652788,0,NA,NA,NA,47.3961596904577,666753356,NA,NA,NA,NA
Europe & Central Asia,1961,NA,NA,NA,21.7831802385594,7.41560422734747,NA,NA,NA,NA,NA,67.3886412497682,NA,NA,NA,24.6226136070898,47.4524862059833,674450666,NA,NA,NA,NA
Europe & Central Asia,1962,NA,NA,NA,21.3290530182221,7.73822894048008,NA,NA,NA,NA,NA,67.4800414320608,NA,NA,NA,24.9127640619878,47.5088692300121,682397828,NA,NA,NA,NA
Europe & Central Asia,1963,NA,NA,NA,21.021409116838,8.18967035419013,NA,NA,NA,NA,NA,67.7471800080259,NA,NA,NA,25.2053224722329,47.5637159880478,690411692,NA,NA,NA,NA
Europe & Central Asia,1964,NA,NA,NA,20.7101846119032,8.51718513708866,NA,NA,NA,NA,NA,68.141894402128,NA,NA,NA,25.4953350977597,47.6152331148966,698355574,NA,NA,NA,NA
Europe & Central Asia,1965,NA,NA,NA,20.0123022090051,8.81623177901676,NA,NA,NA,NA,NA,68.2907979437184,0,NA,NA,25.7769970233833,47.6616824297825,706070460,NA,NA,NA,NA
Europe & Central Asia,1966,NA,NA,NA,19.514730134477,9.11452899705776,NA,NA,NA,NA,NA,68.4986783834761,NA,NA,NA,26.0237930627401,47.705086538985,712830312,NA,NA,NA,NA
Europe & Central Asia,1967,NA,NA,NA,19.36346195157,9.33534067496081,NA,NA,NA,NA,NA,68.6206212336769,NA,NA,NA,26.2638666064804,47.7442191210558,719406020,NA,NA,NA,NA
Europe & Central Asia,1968,NA,NA,NA,18.9645696392353,9.6659675455886,NA,NA,NA,NA,NA,68.6890164273114,NA,NA,NA,26.4945787229425,47.7791671482126,725725300,NA,NA,NA,NA
Europe & Central Asia,1969,NA,NA,NA,18.5413867695309,10.0813377602304,NA,NA,NA,NA,NA,68.6942514790253,NA,NA,NA,26.7201394302457,47.8109811784279,731903738,NA,NA,NA,NA
Europe & Central Asia,1970,NA,NA,NA,18.1239124186659,10.6112211309981,NA,NA,NA,11477.6203364188,NA,68.9692363313124,0,NA,NA,26.9253623510828,47.8411717166584,737524825,NA,NA,NA,NA
Europe & Central Asia,1971,NA,NA,NA,18.0225314513159,10.9777462770588,NA,NA,NA,11814.2897359011,NA,69.1056779978571,NA,NA,NA,27.1303910910093,47.8698619769188,743140589,NA,NA,NA,NA
Europe & Central Asia,1972,NA,NA,NA,17.6761760131746,11.3960300975244,NA,NA,NA,12277.9154163291,NA,69.3097942361844,NA,NA,NA,27.3546598807067,47.8969242406866,749283635,NA,NA,NA,NA
Europe & Central Asia,1973,NA,NA,NA,17.4122539178307,11.843852703631,NA,NA,NA,12913.3977945092,NA,69.4049339999111,NA,NA,NA,27.5728248301015,47.9224067076517,755259488,NA,NA,NA,NA
Europe & Central Asia,1974,NA,NA,NA,17.4683581838875,11.8649131319784,NA,NA,NA,13115.6118846993,NA,69.6087316136029,NA,NA,NA,27.7835023869102,47.946494764406,761029417,NA,NA,NA,NA
Europe & Central Asia,1975,NA,NA,NA,17.2223000646806,11.9696051938138,NA,NA,NA,12959.2639021122,NA,69.5832178996787,0,NA,NA,27.9879278884862,47.9694834193211,766625562,NA,NA,NA,NA
Europe & Central Asia,1976,NA,NA,NA,17.1251365588444,12.5027360797755,NA,NA,NA,13481.2198332086,NA,69.6839975985102,0,NA,NA,28.1889419081206,47.9908516651014,772129341,NA,NA,NA,NA
Europe & Central Asia,1977,NA,NA,NA,16.9401463460917,12.6274530567558,NA,NA,NA,13773.0731195213,NA,69.856366058566607,0,NA,NA,28.3821913799625,48.0109876561183,777422111,NA,NA,NA,NA
Europe & Central Asia,1978,NA,NA,NA,16.8650186235011,12.9559194155718,NA,NA,NA,14118.474783844,NA,69.9454523955521,0,NA,NA,28.5731922174887,48.0300023562646,782653852,NA,NA,NA,NA
Europe & Central Asia,1979,NA,NA,NA,16.732169093137,13.1773117556296,NA,NA,NA,14547.3886794743,NA,70.0639686930733,0,NA,NA,28.7651488349798,48.0479854569019,787910910,NA,NA,NA,NA
Europe & Central Asia,1980,NA,NA,NA,16.654955916705,13.1706317983574,NA,NA,NA,14656.7994705794,NA,70.1683471256188,0.00299744583858512,NA,NA,28.9619593813092,48.065019376746,793299463,NA,NA,NA,NA
Europe & Central Asia,1981,NA,NA,NA,16.4770175477532,12.6297077061977,NA,NA,NA,14634.7470638636,NA,70.4327371974619,0.00638206678754997,NA,NA,29.1540246195928,48.0807356579161,798559755,NA,NA,NA,NA
Europe & Central Asia,1982,NA,NA,NA,16.4933088137763,12.5612875653939,NA,NA,NA,14684.8343025914,NA,70.7230924050883,0.0100079837270095,NA,NA,29.3286539907565,48.0957304167099,803342746,NA,NA,NA,NA
Europe & Central Asia,1983,NA,NA,NA,16.5832668696343,12.5123707097479,NA,NA,NA,14881.9185721776,NA,70.7923331502049,0.015549167196182,NA,NA,29.4952161757732,48.1112114338462,807903880,NA,NA,NA,NA
Europe & Central Asia,1984,NA,NA,NA,16.4231562981506,12.4767511673084,NA,NA,NA,15188.7397442661,NA,70.9429138110431,0.0239535294559669,NA,NA,29.6689231673126,48.1286199258159,812662217,NA,NA,NA,NA
Europe & Central Asia,1985,NA,NA,NA,16.2353613777886,13.0871757165801,NA,NA,NA,15515.8124949892,NA,71.1557727662541,0.0419090924081295,NA,NA,29.8454623437485,48.1495085189571,817497806,NA,NA,NA,NA
Europe & Central Asia,1986,NA,NA,NA,16.3503641402937,13.0495275004242,NA,NA,NA,15848.7828947225,NA,71.6414665164326,0.0688183980072826,NA,NA,30.0269904535983,48.1747423780334,822470047,NA,NA,NA,NA
Europe & Central Asia,1987,NA,NA,NA,16.2008416552468,13.0520854493543,NA,NA,NA,16232.4883805265,NA,71.8586938606315,0.11646519450693,NA,NA,30.2108073018894,48.2032008921089,827505281,NA,NA,NA,NA
Europe & Central Asia,1988,NA,NA,NA,15.8671132180261,13.0872065113406,NA,NA,NA,16809.8754635249,NA,71.9860777460848,0.192170207123821,NA,NA,30.395116253566002,48.2320292604084,832553390,NA,NA,NA,NA
Europe & Central Asia,1989,NA,NA,NA,15.2525616992173,13.0425379688845,NA,NA,NA,17305.9288687137,NA,72.0491867020518,0.301797473185824,NA,NA,30.5745704295189,48.2575171571394,837438555,NA,NA,NA,NA
Europe & Central Asia,1990,100,NA,NA,14.8834429459694,9.47659053574727,NA,NA,37.6277786286136,17621.7645431505,0.0480578365396327,72.0494555459391,0.41580470837385,NA,NA,30.7235989355422,48.2784621455297,841520451,NA,NA,69.6765318813309,5.70692006473993
Europe & Central Asia,1991,100,NA,NA,14.3571068871241,9.31316332746053,NA,3.04108416967553,37.6563749785797,17617.5623839342,0.101974967923665,71.9795982315918,0.566078612786965,NA,NA,30.8650906071013,48.2917673991546,845399308,NA,NA,70.240567567339,5.86878714034348
Europe & Central Asia,1992,100,30.68423068886,13.3946311505989,13.8000857586514,8.78791394013895,NA,3.07899211477121,37.6779216575493,17438.25637381,0.180908244543511,71.863975768431,0.746567507018932,NA,NA,30.9920472666838,48.2996719892298,848877909,NA,NA,70.4288761162009,6.22681353427283
Europe & Central Asia,1993,100,30.6609327498273,13.3982025664402,13.2036308468851,8.29109960587842,NA,3.11081074713932,37.7140846757965,17227.1343817351,0.280383195748255,71.5211079308036,1.10596563637397,NA,NA,31.1092988476994,48.3037500361765,851974036,NA,NA,70.292434771669,6.64212524260346
Europe & Central Asia,1994,100,30.6182073782155,13.3287368032808,12.8397203352903,7.82303981370833,NA,3.17603077146419,37.7524365622727,17366.119084329,0.525900906412995,71.6000603498773,1.79921628023362,NA,NA,31.1917808166753,48.3057343849517,854082582,NA,NA,70.7248262188022,6.87197365791095
Europe & Central Asia,1995,99.9976238756339,30.3336952379108,13.2415706453285,12.510439431882,7.75088018163402,NA,3.18289990785337,37.7882750101129,17706.2125025502,0.993127406108802,71.6806382583142,2.85320015920665,NA,NA,31.2466404098352,48.3069351792253,855491301,NA,NA,70.9653618172749,6.9570943915108
Europe & Central Asia,1996,99.9549601659117,30.2568259064916,13.1399545780036,12.2571991505387,7.77303809548078,NA,3.20596509440963,37.8204463236504,17989.3313546584,1.84142963189443,72.1152456192776,4.49018082833124,NA,NA,31.2969091601769,48.3080672400957,856857233,NA,NA,71.1510663577227,7.07442183809487
Europe & Central Asia,1997,99.9473081438224,30.2324850606515,13.1288039770757,12.0374707386718,7.50088611617054,NA,3.42721726051401,37.7564995761739,18509.9984494313,3.35516976825611,72.5316545530584,7.20716531834819,NA,NA,31.2655067391626,48.3083651671486,858165406,NA,14.5112781954887,71.380944760812,7.37036555890713
Europe & Central Asia,1998,99.9525632193458,30.1771819486613,13.0199758302791,11.8641736128397,7.48026145528324,9,3.48811296014911,37.7847266209006,18967.8579483529,5.43118078239689,72.8529345132984,12.3110391276145,NA,NA,31.3039519662606,48.30811294928,859298084,NA,15.1596272060282,71.671663246956,7.49450955535916
Europe & Central Asia,1999,99.8585844332225,30.1295989924345,12.9404076486042,11.6265011665137,7.41212443160583,9,3.47960207396331,37.8070133602219,19495.5162249488,9.22580389323301,72.8750835353739,21.3872736878906,NA,NA,31.3334065930679,48.308079438103,860319121,NA,16.0555729656325,72.5074181791422,7.55147596320981
Europe & Central Asia,2000,99.9446378000944,30.089580563906,12.8051858311647,11.8645377177179,7.48216015938433,9,3.47342077789115,37.8495865121451,20309.4596363949,13.1562561903324,73.0293765410743,34.2300221292517,0.100077050971014,92.3798520649518,31.3774231594763,48.3089178375213,861278544,8.17403316497803,16.562282533055,72.7472059821493,7.63581633565879
Europe & Central Asia,2001,99.9495331837556,29.9777152613494,12.6474903851177,11.6879326364611,7.53652044148042,9,3.48669581286927,37.8977165369107,20744.316812067,16.3803387158186,73.2934189488361,42.1286566490417,0.0956767932740008,92.0724434743528,31.4180221996338,48.3107985279933,862347956,8.54598426818848,16.5375897242161,73.0307350013678,7.64102256669434
Europe & Central Asia,2002,99.9585874597131,29.861044341933,12.563927537578,11.7466323670444,7.53429052214427,9,3.4534066767196,37.9448350264629,21051.9987831768,23.0071335793086,73.4080027130243,47.7781805554047,0.092341341639603,92.3466951445045,31.4767093995499,48.3139411876948,863936837,8.88879013061523,18.3352674332736,73.7101434532704,7.5811760646884
